EXP_ID,GENOTYPE,CONDITION,TRACK_MEAN_SPEED (um/min),TRACK_MAX_SPEED (um/min),TRACK_DURATION (min),TRACK_DISPLACEMENT (um),TOTAL_DISTANCE_TRAVELED (um),CONFINEMENT_RATIO
Batch2,NEUR1,Trichostatin,0.261304216,0.884779845,300,6.213769496,83.83838865,0.074116042
Batch2,NEUR1,Trichostatin,0.389364017,1.388134528,125,4.495285862,47.72620893,0.094189041
Batch2,NEUR1,Trichostatin,0.278078155,1.063656968,275,2.724001449,76.47149253,0.035621136
Batch2,NEUR1,Trichostatin,0.437505001,1.378432895,300,3.065136652,131.2515003,0.023353155
Batch2,NEUR1,Trichostatin,0.399299771,1.368729701,300,27.69116141,119.7899312,0.231164349
Batch2,NEUR1,Trichostatin,0.382178976,1.252703301,300,3.273155891,114.6536927,0.028548194
Batch2,NEUR1,Trichostatin,0.274299331,1.09748141,300,20.05732916,82.28979931,0.243740164
Batch2,NEUR1,Trichostatin,0.408553649,1.903588657,300,7.314096218,122.5660946,0.059674711
Batch2,NEUR1,Trichostatin,0.511986372,1.980867411,85,5.847538848,41.89775119,0.13956689
Batch2,NEUR1,Trichostatin,0.129756341,0.333549345,300,3.933017175,38.92690225,0.101035966
Batch2,NEUR1,Trichostatin,0.222358503,0.611640141,300,2.126390084,66.70755091,0.031876303
Batch2,NEUR1,Trichostatin,0.402337918,1.042400914,105,10.96177361,41.35386583,0.265072524
Batch2,NEUR1,Trichostatin,0.198868303,0.680516641,300,12.76260899,59.66049104,0.213920616
Batch2,NEUR1,Trichostatin,0.247092046,0.497158824,45,4.480230755,10.50417543,0.426519034
Batch2,NEUR1,Trichostatin,0.367064188,0.943743191,300,56.86427643,107.7399813,0.527791779
Batch2,NEUR1,Trichostatin,0.46567628,0.46567628,5,2.328381399,2.328381399,1
Batch2,NEUR1,Trichostatin,0.495033409,0.674758932,35,2.398183377,13.40029209,0.178965008
Batch2,NEUR1,Trichostatin,0.26968177,0.560583545,50,2.59472285,12.40015917,0.209249157
Batch2,NEUR1,Trichostatin,0.10454035,0.143633483,10,0.6551013,1.0454035,0.626649232
Batch2,NEUR1,Trichostatin,0.15411761,0.15411761,5,0.770588052,0.770588052,1
Batch2,NEUR1,Trichostatin,0.329795015,0.874395651,160,4.338995999,47.51019452,0.091327683
Batch2,NEUR1,Trichostatin,0.52789711,1.512602631,155,4.461110772,77.96189685,0.057221681
Batch2,NEUR1,Trichostatin,0.807635685,0.807635685,5,4.038178423,4.038178423,1
Batch2,NEUR1,Trichostatin,0.26394733,0.672891119,180,4.053912026,46.65384446,0.086893418
Batch2,NEUR1,Trichostatin,0.409582602,0.409582602,5,2.047913011,2.047913011,1
Batch2,NEUR1,Trichostatin,0.508967091,1.354421829,155,7.818347765,78.9778507,0.098994182
Batch2,NEUR1,Trichostatin,0.137802498,0.137802498,5,0.68901249,0.68901249,1
Batch2,NEUR1,Trichostatin,0.858339253,2.925961365,40,14.04858316,22.29914814,0.630005374
Batch2,NEUR1,Trichostatin,0.393236423,0.767914404,50,9.767463045,21.26708715,0.459276015
Batch2,NEUR1,Trichostatin,0.361506491,1.629324268,285,2.454384991,99.00636659,0.024790173
Batch2,NEUR1,Trichostatin,0.517792346,0.918871388,85,13.01130333,43.42036266,0.29965902
Batch2,NEUR1,Trichostatin,0.610327,3.140381718,285,62.57681971,173.943195,0.359754342
Batch2,NEUR1,Trichostatin,0.407673449,0.828238248,295,2.077948298,119.9916918,0.017317435
Batch2,NEUR1,Trichostatin,0.472234962,0.898186653,70,2.486659996,28.87469996,0.08611899
Batch2,NEUR1,Trichostatin,0.359712838,0.362630514,10,2.800464881,3.597128384,0.77852792
Batch2,NEUR1,Trichostatin,0.217201629,0.217201629,5,1.086008143,1.086008143,1
Batch2,NEUR1,Trichostatin,0.316520015,1.235554018,280,14.9638025,88.62560417,0.168842883
Batch2,NEUR1,Trichostatin,0.381263869,0.420008298,10,1.842827207,3.812638688,0.483346931
Batch2,NEUR1,Trichostatin,0.330759477,0.825577444,270,3.78736176,81.40990773,0.046522123
Batch2,NEUR1,Trichostatin,0.631071419,0.631071419,5,3.155357097,3.155357097,1
Batch2,NEUR1,Trichostatin,0.334164278,0.934258969,195,22.70612596,67.46362064,0.336568446
Batch2,NEUR1,Trichostatin,0.40357476,1.724505823,275,5.328178409,110.983059,0.048008934
Batch2,NEUR1,Trichostatin,0.318057202,0.98082133,275,1.916210378,87.46573058,0.021908128
Batch2,NEUR1,Trichostatin,0.416927092,1.916226096,275,8.351819848,114.6549502,0.072843081
Batch2,NEUR1,Trichostatin,0.364290516,1.460369006,270,10.78457198,95.69822729,0.11269354
Batch2,NEUR1,Trichostatin,0.431297006,1.962872747,250,22.51312307,107.8242515,0.208794615
Batch2,NEUR1,Trichostatin,0.565008412,2.852308016,55,9.936461733,30.61785224,0.324531638
Batch2,NEUR1,Trichostatin,0.308305223,0.642426971,80,3.609151659,22.28132847,0.161980991
Batch2,NEUR1,Trichostatin,0.306148719,1.241704621,270,5.335749695,82.66015415,0.064550445
Batch2,NEUR1,Trichostatin,0.404389892,0.404389892,5,2.021949462,2.021949462,1
Batch2,NEUR1,Trichostatin,0.343849878,0.459483587,10,2.393959507,3.438498777,0.696222294
Batch2,NEUR1,Trichostatin,0.325860018,1.089546638,150,3.319332485,46.04522423,0.072088529
Batch2,NEUR1,Trichostatin,0.431098979,0.649835726,15,1.648637558,6.466484681,0.254951127
Batch2,NEUR1,Trichostatin,0.318117133,1.409185106,260,27.19532539,83.32248575,0.326386391
Batch2,NEUR1,Trichostatin,0.220014997,0.220014997,5,1.100074987,1.100074987,1
Batch2,NEUR1,Trichostatin,0.634468619,0.806523753,40,0.998155758,24.06489605,0.041477668
Batch2,NEUR1,Trichostatin,0.419391245,1.210109061,105,17.04982322,42.09889978,0.404994508
Batch2,NEUR1,Trichostatin,0.450602842,2.222806683,195,17.09753851,90.8243237,0.188248454
Batch2,NEUR1,Trichostatin,0.51440162,3.297135799,235,14.71516797,110.9680054,0.132607304
Batch2,NEUR1,Trichostatin,0.282489661,0.762647667,245,15.43599082,69.20996692,0.223031328
Batch2,NEUR1,Trichostatin,0.403887737,0.8984312,190,2.289581058,76.66905256,0.029863171
Batch2,NEUR1,Trichostatin,1.003842523,2.558824104,20,12.65964445,20.07685046,0.630559284
Batch2,NEUR1,Trichostatin,0.296462542,0.700977809,235,3.461357828,69.66869737,0.049683114
Batch2,NEUR1,Trichostatin,0.283313166,0.705722967,235,11.4107856,66.57859399,0.171388203
Batch2,NEUR1,Trichostatin,0.332584076,1.134245113,235,9.165988706,78.15725783,0.117276232
Batch2,NEUR1,Trichostatin,0.291097178,3.961955097,210,0,56.76394974,0
Batch2,NEUR1,Trichostatin,0.364991971,1.183855159,230,14.89239184,83.90558665,0.177489872
Batch2,NEUR1,Trichostatin,0.298971296,0.513813107,15,1.439941854,4.484569444,0.321088094
Batch2,NEUR1,Trichostatin,0.417560217,1.235981298,90,6.30758951,36.63874581,0.172156262
Batch2,NEUR1,Trichostatin,0.299729026,1.964845422,230,16.71552555,68.86455315,0.242730473
Batch2,NEUR1,Trichostatin,0.47186352,0.746226024,20,1.584186937,9.437270398,0.167864951
Batch2,NEUR1,Trichostatin,0.516051445,3.29781613,210,32.06880526,108.3708034,0.29591739
Batch2,NEUR1,Trichostatin,0.352121019,1.249988352,230,2.541730149,80.98783438,0.031384098
Batch2,NEUR1,Trichostatin,0.368409634,1.008582638,230,12.24471424,84.73421576,0.144507318
Batch2,NEUR1,Trichostatin,0.261659584,0.399048153,50,1.989647912,12.49428182,0.15924468
Batch2,NEUR1,Trichostatin,0.609878303,1.289218684,50,2.465700533,30.49391517,0.080858772
Batch2,NEUR1,Trichostatin,0.058948045,0.058948045,5,0.294740227,0.294740227,1
Batch2,NEUR1,Trichostatin,1.786269473,1.786269473,5,8.931347366,8.931347366,1
Batch2,NEUR1,Trichostatin,0.072886804,0.072886804,5,0.364434018,0.364434018,1
Batch2,NEUR1,Trichostatin,0.04234775,0.04234775,5,0.211738752,0.211738752,1
Batch2,NEUR1,Trichostatin,0.24061898,0.465013533,85,0.628334721,19.00038117,0.033069585
Batch2,NEUR1,Trichostatin,0.429670463,0.793166181,20,2.38429443,7.636121878,0.312238918
Batch2,NEUR1,Trichostatin,0.401502156,0.799375168,50,5.895883195,20.07510782,0.293691234
Batch2,NEUR1,Trichostatin,0.596518437,2.342984445,80,1.620079443,43.38700064,0.037340204
Batch2,NEUR1,Trichostatin,0.220118945,0.235945156,10,2.181498837,2.201189451,0.991054557
Batch2,NEUR1,Trichostatin,0.400411886,0.600453773,20,2.000610766,8.02889221,0.249176439
Batch2,NEUR1,Trichostatin,0.476696515,2.632172886,200,11.0815785,94.20685951,0.117630272
Batch2,NEUR1,Trichostatin,0.30738982,0.883867552,180,2.018681944,53.41814781,0.03779019
Batch2,NEUR1,Trichostatin,0.349407631,0.428528417,10,2.924629878,3.494076307,0.837025188
Batch2,NEUR1,Trichostatin,0.255825629,0.817200435,90,0,23.02430665,0
Batch2,NEUR1,Trichostatin,0.287686777,0.660031383,210,0.840361466,60.41422309,0.013909994
Batch2,NEUR1,Trichostatin,0.285011276,1.553209089,205,10.5779072,58.0033233,0.182367261
Batch2,NEUR1,Trichostatin,0.612156258,1.09465786,40,7.260857529,24.48625033,0.296527946
Batch2,NEUR1,Trichostatin,0.401106427,1.146152131,205,5.88823007,83.38601991,0.070614116
Batch2,NEUR1,Trichostatin,0.553140636,1.634814477,145,5.941534375,80.20434107,0.07407996
Batch2,NEUR1,Trichostatin,0.636546156,2.439871639,195,9.311651494,107.3710373,0.086724053
Batch2,NEUR1,Trichostatin,0.336886924,0.552191957,65,8.07022342,21.89765009,0.368542898
Batch2,NEUR1,Trichostatin,0.642282255,1.357366146,100,3.649442121,64.22822547,0.056819912
Batch2,NEUR1,Trichostatin,0.318495631,0.647781272,140,3.545723189,41.65679908,0.085117514
Batch2,NEUR1,Trichostatin,0.301673944,1.18709735,195,17.56248923,58.82641915,0.298547651
Batch2,NEUR1,Trichostatin,0.346770926,0.762749732,90,2.840252967,31.20938333,0.091006379
Batch2,NEUR1,Trichostatin,0.60972,2.896344503,190,5.611427295,113.8941763,0.049268782
Batch2,NEUR1,Trichostatin,0.415333359,0.919495815,90,11.84540897,37.42240575,0.316532535
Batch2,NEUR1,Trichostatin,0.423323199,0.468064483,15,3.190766696,6.34984798,0.502494974
Batch2,NEUR1,Trichostatin,0.549590048,1.26507619,100,7.666189365,54.14941287,0.141574746
Batch2,NEUR1,Trichostatin,0.880799003,0.880799003,5,4.403995015,4.403995015,1
Batch2,NEUR1,Trichostatin,0.316626287,0.479544334,10,2.101498847,3.166262872,0.663715848
Batch2,NEUR1,Trichostatin,0.836808344,2.43675299,185,5.165557895,145.143499,0.035589316
Batch2,NEUR1,Trichostatin,0.311463164,0.311463164,5,1.557315822,1.557315822,1
Batch2,NEUR1,Trichostatin,0.489961672,0.79305673,40,3.279174015,19.59846689,0.167317884
Batch2,NEUR1,Trichostatin,0.267663304,1.010352711,180,11.61831101,48.17939478,0.241146886
Batch2,NEUR1,Trichostatin,0.212255604,0.427861636,180,4.112328916,38.20600876,0.107635659
Batch2,NEUR1,Trichostatin,0.683536058,2.232032288,180,3.261941219,116.0301233,0.028112882
Batch2,NEUR1,Trichostatin,0.300325149,0.451944024,15,0.976127181,4.504877237,0.216682304
Batch2,NEUR1,Trichostatin,0.36000479,1.040086724,175,4.989812907,63.00083821,0.079202326
Batch2,NEUR1,Trichostatin,0.204834232,1.032126664,175,6.882352692,35.84599064,0.191997838
Batch2,NEUR1,Trichostatin,0.22823881,0.320090095,35,1.293448848,7.645667306,0.169174095
Batch2,NEUR1,Trichostatin,0.207219939,0.939288321,165,6.984213999,34.19128995,0.204268807
Batch2,NEUR1,Trichostatin,0.446053766,2.294442064,155,24.26914507,69.13833376,0.351022996
Batch2,NEUR1,Trichostatin,0.417156507,0.978027772,70,0.532771463,29.20095549,0.018245001
Batch2,NEUR1,Trichostatin,0.448925088,1.065338747,165,13.15844232,74.07263957,0.177642411
Batch2,NEUR1,Trichostatin,0.537986187,1.058650193,65,12.23376231,34.18717618,0.357846528
Batch2,NEUR1,Trichostatin,0.357507228,0.620654638,50,6.777863347,16.3499156,0.414550357
Batch2,NEUR1,Trichostatin,0.731870559,1.781290675,105,6.944702348,71.98765555,0.096470739
Batch2,NEUR1,Trichostatin,0.462095298,1.935234002,155,1.437847566,71.62477122,0.020074725
Batch2,NEUR1,Trichostatin,0.290874005,0.290874005,5,1.454370024,1.454370024,1
Batch2,NEUR1,Trichostatin,0.227340836,0.492416425,35,8.902366006,11.93306308,0.74602522
Batch2,NEUR1,Trichostatin,0.261220736,1.035037668,150,7.164945628,39.18311037,0.182858011
Batch2,NEUR1,Trichostatin,0.463252581,1.662520038,140,12.09868106,61.9897934,0.195172147
Batch2,NEUR1,Trichostatin,0.862836129,2.374558097,20,13.84843457,17.25672258,0.802495057
Batch2,NEUR1,Trichostatin,0.30194338,0.956032468,145,3.765089598,43.78179013,0.085996703
Batch2,NEUR1,Trichostatin,0.649424868,1.039065486,25,1.048046343,14.45574222,0.072500348
Batch2,NEUR1,Trichostatin,0.223830235,0.316264518,25,3.664139018,5.612179443,0.652890567
Batch2,NEUR1,Trichostatin,0.371792,1.226863104,130,1.362000725,47.83600068,0.028472295
Batch2,NEUR1,Trichostatin,0.217920116,0.54480029,125,5.448002898,27.24001449,0.2
Batch2,NEUR1,Trichostatin,0.398030606,1.192716143,140,15.18719208,52.95704639,0.286783216
Batch2,NEUR1,Trichostatin,0.660483264,3.459770016,135,39.6498051,86.6679272,0.457491097
Batch2,NEUR1,Trichostatin,0.467261223,2.577664858,140,12.69021937,61.52396502,0.206264654
Batch2,NEUR1,Trichostatin,0.392223048,0.927578762,140,17.9841286,54.91122672,0.327512782
Batch2,NEUR1,Trichostatin,0.353600417,0.898406265,140,2.796283668,49.52237206,0.056465059
Batch2,NEUR1,Trichostatin,0.356403764,0.681259314,135,18.67911846,44.80864683,0.41686415
Batch2,NEUR1,Trichostatin,0.583587571,1.48333174,135,4.953553934,81.93855712,0.060454493
Batch2,NEUR1,Trichostatin,0.304898904,0.538338599,55,2.162726079,13.25827949,0.16312268
Batch2,NEUR1,Trichostatin,0.328088306,1.028819998,135,7.12709088,36.98983071,0.192677034
Batch2,NEUR1,Trichostatin,0.338963698,0.976704684,130,1.15671447,45.19904534,0.025591569
Batch2,NEUR1,Trichostatin,0.505579608,1.095871561,30,1.616352467,15.16738824,0.10656762
Batch2,NEUR1,Trichostatin,0.547397975,1.373451053,70,19.29347711,36.30984547,0.53135663
Batch2,NEUR1,Trichostatin,0.436436393,1.334490636,130,7.219768934,55.05285572,0.131142496
Batch2,NEUR1,Trichostatin,0.512375358,1.083361442,125,25.20245816,64.04691972,0.393499926
Batch2,NEUR1,Trichostatin,0.347546286,1.108936236,125,2.844656691,43.44328569,0.065479778
Batch2,NEUR1,Trichostatin,0.299498681,0.549617133,120,2.060344949,35.93984176,0.057327602
Batch2,NEUR1,Trichostatin,0.362828354,1.164793843,115,1.026623869,41.72526071,0.024604373
Batch2,NEUR1,Trichostatin,1.342257458,2.277583405,10,10.4990891,13.42257458,0.782196369
Batch2,NEUR1,Trichostatin,0.534651553,1.441805016,120,9.983160046,52.14374039,0.191454621
Batch2,NEUR1,Trichostatin,0.556812727,0.802064694,25,4.763644782,13.92031819,0.342208039
Batch2,NEUR1,Trichostatin,0.225262863,0.646204356,110,1.597418469,24.7789149,0.064466845
Batch2,NEUR1,Trichostatin,0.222388305,0.940588096,110,2.724001449,24.46271356,0.111353201
Batch2,NEUR1,Trichostatin,0.267051613,0.552291424,110,6.695734163,29.37567742,0.22793463
Batch2,NEUR1,Trichostatin,0.880192584,1.764640007,110,3.39175061,96.82118423,0.03503108
Batch2,NEUR1,Trichostatin,0.197903936,0.336819822,20,1.441640671,3.115442236,0.462740299
Batch2,NEUR1,Trichostatin,0.259465954,0.790843355,105,1.73187849,27.24392515,0.063569345
Batch2,NEUR1,Trichostatin,0.558633095,0.973901634,50,12.17414413,25.81112068,0.471662749
Batch2,NEUR1,Trichostatin,0.467933223,3.347089312,105,20.15890191,40.74618353,0.494743315
Batch2,NEUR1,Trichostatin,0.293246306,0.697321487,95,2.090314431,21.05157481,0.09929492
Batch2,NEUR1,Trichostatin,0.481729331,0.975998655,95,5.282962769,42.4959449,0.124316868
Batch2,NEUR1,Trichostatin,0.494699727,1.145958437,40,1.045921459,19.78798907,0.052856379
Batch2,NEUR1,Trichostatin,0.051977178,0.051977178,5,0.259885892,0.259885892,1
Batch2,NEUR1,Trichostatin,0.789683083,1.822346568,20,5.811862869,15.79366166,0.367987044
Batch2,NEUR1,Trichostatin,2.227060061,3.760288209,10,18.73053593,22.27060061,0.841043143
Batch2,NEUR1,Trichostatin,0.412040742,1.126804848,100,4.842613191,38.40993067,0.126077114
Batch2,NEUR1,Trichostatin,0.523344456,1.277790135,55,1.023832307,21.19025247,0.048316192
Batch2,NEUR1,Trichostatin,0.527726787,1.054691034,85,8.803378727,43.47695719,0.202483782
Batch2,NEUR1,Trichostatin,0.436960021,0.946537368,85,2.387432761,37.14160179,0.064279208
Batch2,NEUR1,Trichostatin,0.279159171,0.665689773,85,5.932396376,23.72852957,0.250011125
Batch2,NEUR1,Trichostatin,0.344004711,0.762386802,85,1.500125691,29.2404004,0.051303186
Batch2,NEUR1,Trichostatin,0.407488119,0.407488119,5,2.037440596,2.037440596,1
Batch2,NEUR1,Trichostatin,0.459503451,0.459503451,5,2.297517254,2.297517254,1
Batch2,NEUR1,Trichostatin,0.507432581,0.982059157,80,0.350101056,40.59460645,0.008624324
Batch2,NEUR1,Trichostatin,0.469184589,0.842212534,80,8.986469752,37.53476713,0.239417224
Batch2,NEUR1,Trichostatin,0.206515816,0.427083127,65,4.688736421,12.71705405,0.368696744
Batch2,NEUR1,Trichostatin,0.772755103,1.325056905,70,2.713743566,46.71328528,0.058093614
Batch2,NEUR1,Trichostatin,0.629276476,1.392475917,75,15.66900324,43.37851729,0.36121574
Batch2,NEUR1,Trichostatin,0.591588419,0.785372876,10,2.197360355,5.915884195,0.37143397
Batch2,NEUR1,Trichostatin,0.449959628,0.757031541,20,6.588848878,8.99919256,0.732160006
Batch2,NEUR1,Trichostatin,0.420780432,0.786909755,70,1.957410891,29.45463022,0.066455117
Batch2,NEUR1,Trichostatin,0.406788794,1.607180182,70,1.741621393,28.47521558,0.061162711
Batch2,NEUR1,Trichostatin,0.283877676,0.60673851,65,2.150588672,17.14956445,0.125401941
Batch2,NEUR1,Trichostatin,1.447273793,1.447273793,5,7.236368964,7.236368964,1
Batch2,NEUR1,Trichostatin,0.452116486,0.887984703,65,10.36510176,29.38757161,0.352703582
Batch2,NEUR1,Trichostatin,0.484204845,1.064036048,65,5.331803494,31.47331492,0.169407115
Batch2,NEUR1,Trichostatin,0.454844051,0.454844051,5,2.274220254,2.274220254,1
Batch2,NEUR1,Trichostatin,0.256457946,0.423235193,15,0.69008407,3.846869184,0.179388494
Batch2,NEUR1,Trichostatin,0.262841104,0.573480453,65,1.150445389,17.11117537,0.067233569
Batch2,NEUR1,Trichostatin,0.277194617,0.277194617,5,1.385973087,1.385973087,1
Batch2,NEUR1,Trichostatin,0.126965762,0.205365749,20,1.261482277,2.288638817,0.551193254
Batch2,NEUR1,Trichostatin,0.374096279,0.612507994,60,6.798099325,22.44577674,0.302867635
Batch2,NEUR1,Trichostatin,0.481029196,0.996451451,50,6.084989685,24.05145979,0.252998768
Batch2,NEUR1,Trichostatin,0.479618692,1.166875498,55,3.176427109,26.37902807,0.120414865
Batch2,NEUR1,Trichostatin,0.483895193,1.14100361,60,1.2938825,29.03371161,0.044564833
Batch2,NEUR1,Trichostatin,0.625152981,1.228942438,50,9.077639861,31.25764905,0.290413391
Batch2,NEUR1,Trichostatin,0.481596201,1.045472293,55,6.785354544,26.48779105,0.256169136
Batch2,NEUR1,Trichostatin,0.305958136,0.480099308,30,2.16606217,8.637536105,0.250773154
Batch2,NEUR1,Trichostatin,0.422046949,0.857158639,60,17.09689373,25.32281696,0.675157655
Batch2,NEUR1,Trichostatin,0.224178298,0.224178298,5,1.120891492,1.120891492,1
Batch2,NEUR1,Trichostatin,0.418991339,0.819634479,30,3.566916807,12.56974017,0.28377013
Batch2,NEUR1,Trichostatin,0.553307433,0.571773879,10,1.821882683,5.533074331,0.329271319
Batch2,NEUR1,Trichostatin,0.337113805,0.662369157,20,6.057835251,6.742276098,0.898485194
Batch2,NEUR1,Trichostatin,0.214994928,0.214994928,5,1.074974638,1.074974638,1
Batch2,NEUR1,Trichostatin,3.353034957,3.353034957,5,16.76517478,16.76517478,1
Batch2,NEUR1,Trichostatin,0.343045726,0.74103928,40,2.270996113,13.72182903,0.165502435
Batch2,NEUR1,Trichostatin,0.401723275,0.928125714,40,2.802267665,16.06893099,0.174390423
Batch2,NEUR1,Trichostatin,0.655921402,1.164002738,40,27.26597824,28.77726276,0.947483382
Batch2,NEUR1,Trichostatin,0.641794339,1.159353367,35,4.085778195,22.46280187,0.181890853
Batch2,NEUR1,Trichostatin,0.354029073,0.55172193,35,9.441874387,12.39101755,0.761993464
Batch2,NEUR1,Trichostatin,0.216762483,0.216762483,5,1.083812413,1.083812413,1
Batch2,NEUR1,Trichostatin,0.383936923,0.780549356,35,4.203886807,13.43779232,0.312840585
Batch2,NEUR1,Trichostatin,0.507196869,1.235551614,35,4.777770251,16.15372777,0.295768897
Batch2,NEUR1,Trichostatin,0.451530646,0.697452721,30,1.988200562,13.34004421,0.149040028
Batch2,NEUR1,Trichostatin,0.284260448,0.358153346,10,1.786259179,2.842604476,0.628388224
Batch2,NEUR1,Trichostatin,0.31096438,0.480837838,30,3.356492574,9.328931397,0.359793896
Batch2,NEUR1,Trichostatin,0.311156907,0.420224976,25,0.889901337,7.778922667,0.114399047
Batch2,NEUR1,Trichostatin,0.238131432,0.535960144,25,0.809395624,5.953285801,0.135957797
Batch2,NEUR1,Trichostatin,0.444650462,0.815862256,20,0.535611713,8.89300924,0.060228399
Batch2,NEUR1,Trichostatin,0.867482247,0.867482247,5,4.337411234,4.337411234,1
Batch2,NEUR1,Trichostatin,0.346631995,0.735573319,20,1.754094081,6.932639909,0.253019644
Batch2,NEUR1,Trichostatin,0.117319665,0.117319665,5,0.586598323,0.586598323,1
Batch2,NEUR1,Trichostatin,0.818208561,1.38791551,15,5.615149213,12.27312842,0.457515722
Batch2,NEUR1,Trichostatin,0.613261612,0.878421329,10,2.887637172,6.132616123,0.47086547
Batch2,NEUR1,Trichostatin,0.318349642,0.365545017,10,1.304373694,3.183496417,0.409729908
Batch2,NEUR1,Trichostatin,0.664389844,0.941943287,10,2.782779811,6.643898442,0.418847434
Batch2,NEUR1,Trichostatin,0.438794901,0.438794901,5,2.193974505,2.193974505,1
Batch2,NEUR1,Trichostatin,0.236988433,0.236988433,5,1.184942164,1.184942164,1
Batch2,NEUR1,Trichostatin,0.584575361,0.584575361,5,2.922876805,2.922876805,1
Batch2,NEUR1,Trichostatin,0.228575134,0.228575134,5,1.142875672,1.142875672,1
Batch2,NEUR1,Trichostatin,0.389370133,0.389370133,5,1.946850663,1.946850663,1
Batch2,NEUR1,Trichostatin,0.29551685,0.746290288,300,14.13813859,88.6550549,0.159473576
Batch2,NEUR1,Trichostatin,0.409044142,1.077766681,300,2.726926778,116.7197806,0.023363022
Batch2,NEUR1,Trichostatin,0.31546875,1.025739083,245,16.8646176,76.35301608,0.220876901
Batch2,NEUR1,Trichostatin,0.353040007,1.386353432,300,6.015199815,105.9120021,0.056794317
Batch2,NEUR1,Trichostatin,0.256059704,0.590949732,115,5.738653461,29.44686592,0.194881638
Batch2,NEUR1,Trichostatin,0.332219985,1.429290846,300,45.07392668,99.6659955,0.452249801
Batch2,NEUR1,Trichostatin,0.305741963,0.708625224,300,37.49028185,91.72258877,0.40873554
Batch2,NEUR1,Trichostatin,0.438566779,1.096961871,300,7.551134748,131.5700336,0.057392512
Batch2,NEUR1,Trichostatin,0.255658428,0.753229038,300,3.780147542,76.69752836,0.049286432
Batch2,NEUR1,Trichostatin,0.238002494,0.52656515,300,2.037467224,71.40074826,0.028535656
Batch2,NEUR1,Trichostatin,0.304085308,1.018029746,300,2.183645954,89.40162675,0.024425126
Batch2,NEUR1,Trichostatin,0.474073116,1.250595999,185,9.404326009,86.30659903,0.108964159
Batch2,NEUR1,Trichostatin,0.285080414,0.796635792,300,3.175604923,85.52412419,0.037131101
Batch2,NEUR1,Trichostatin,0.334064713,1.571722369,190,10.10354221,62.2245224,0.162372355
Batch2,NEUR1,Trichostatin,0.26814572,0.620502025,300,4.644249778,78.48821754,0.059171299
Batch2,NEUR1,Trichostatin,0.273052706,0.63556033,300,5.201004139,81.91581171,0.063492066
Batch2,NEUR1,Trichostatin,0.444041408,1.359817108,300,1.071481986,124.3345148,0.008617736
Batch2,NEUR1,Trichostatin,0.456103982,1.193703436,120,6.260029352,54.07399422,0.115767837
Batch2,NEUR1,Trichostatin,0.747948266,1.794367035,270,109.9512851,199.6453852,0.550732916
Batch2,NEUR1,Trichostatin,0.361943706,2.654652291,300,31.21626869,108.5831118,0.287487328
Batch2,NEUR1,Trichostatin,0.273204181,0.412096835,30,4.32176893,7.625974327,0.566716952
Batch2,NEUR1,Trichostatin,0.565532047,0.861996829,30,1.45721498,15.79571575,0.092253811
Batch2,NEUR1,Trichostatin,0.313591384,0.885838309,300,13.49284393,94.13818803,0.143330185
Batch2,NEUR1,Trichostatin,0.310006098,0.786431834,300,6.868515656,92.63154236,0.074148778
Batch2,NEUR1,Trichostatin,0.613151538,1.524882339,155,19.64723535,97.26539675,0.201996147
Batch2,NEUR1,Trichostatin,0.713959402,2.069505681,185,44.29578056,132.0824893,0.335364519
Batch2,NEUR1,Trichostatin,0.363016185,1.003363121,300,4.489963377,108.9048555,0.041228312
Batch2,NEUR1,Trichostatin,0.400838504,1.955082943,300,40.89298799,119.0639883,0.343453873
Batch2,NEUR1,Trichostatin,0.393408189,0.844046542,300,2.447907368,118.0224568,0.02074103
Batch2,NEUR1,Trichostatin,0.371161888,2.770556316,245,2.761438783,94.70909894,0.029157059
Batch2,NEUR1,Trichostatin,0.412166025,1.356199779,300,9.187476096,123.6498074,0.074302389
Batch2,NEUR1,Trichostatin,0.149517981,0.398425831,300,2.248457375,44.85539445,0.0501268
Batch2,NEUR1,Trichostatin,0.163615799,0.219502771,40,0.695792887,6.470458266,0.107533788
Batch2,NEUR1,Trichostatin,0.504966324,1.335469561,300,49.46853905,153.5814661,0.322099667
Batch2,NEUR1,Trichostatin,0.44574192,1.513497627,200,9.678047123,89.148384,0.108561106
Batch2,NEUR1,Trichostatin,0.327763439,1.090205503,300,3.605362669,98.32903178,0.036666309
Batch2,NEUR1,Trichostatin,0.333026058,0.921021878,295,8.636914456,98.24268705,0.08791407
Batch2,NEUR1,Trichostatin,0.391068676,1.570357685,275,8.086636489,104.8263039,0.0771432
Batch2,NEUR1,Trichostatin,0.37626712,1.032933937,180,12.51964267,65.40512557,0.191416843
Batch2,NEUR1,Trichostatin,0.349054576,0.904420745,300,1.339094952,95.41808658,0.014033974
Batch2,NEUR1,Trichostatin,0.267777958,0.646597929,300,21.71149161,80.33338745,0.270267348
Batch2,NEUR1,Trichostatin,0.746396268,2.093133084,50,2.543308075,37.31981341,0.068149003
Batch2,NEUR1,Trichostatin,0.556078828,2.958247719,300,5.147641107,165.8066057,0.031046056
Batch2,NEUR1,Trichostatin,0.274267292,0.698659236,300,2.273068467,82.2801877,0.027625951
Batch2,NEUR1,Trichostatin,0.32315319,1.124214156,300,4.591558695,95.45533689,0.048101645
